6.084991988612283853e-01 1.233577216333294402e+01 7.442143120324334893e-02 6.360411999254175441e+00 8.395262784960358715e+01 -2.116908420450655512e+02 -9.516895870705599236e+01 1.100000000000000000e+01 1.000000000000000000e+00
1.189286399890460005e-01 1.102177171251978294e+01 2.896350575815868744e+00 7.568190286413484458e+00 1.155957460490671735e+02 -2.084099298667633491e+02 -7.203276784115274722e+01 1.200000000000000000e+01 1.000000000000000000e+00
3.549771621824528989e-01 1.256781026027512205e+01 -6.449117138244473413e-01 6.022530651872055607e+00 7.506536476254763102e+01 -2.117232774372441213e+02 -1.004336458661797451e+02 7.730000000000000000e+02 1.000000000000000000e+00
1.671782894369961692e-01 1.365308182860306729e+01 -5.099610495500314755e+00 3.356655495107628173e+00 2.244976855642245539e+01 -1.990884593892311045e+02 -1.260639453251203292e+02 1.400000000000000000e+01 1.000000000000000000e+00
6.983868474809733495e-01 1.333757745833748487e+01 -3.355632668978866029e+00 4.534196666974517065e+00 4.326956593277063234e+01 -2.061533078270601891e+02 -1.170811452368045877e+02 1.363000000000000000e+03 1.000000000000000000e+00
5.632468887124633117e-01 8.856815717930638598e+00 6.204172837771152693e+00 8.517776668983682242e+00 1.473821728023823994e+02 -1.947455195563724146e+02 -4.111543237117962235e+01 1.600000000000000000e+01 1.000000000000000000e+00
1.219469570792775182e+00 1.271395188267764276e+01 -1.086779305739429935e+00 5.765455396653096365e+00 7.048387992865175988e+01 -2.112190339045743031e+02 -1.035672750625140850e+02 1.700000000000000000e+01 1.000000000000000000e+00
1.874214978298551215e-01 1.013341132592931970e+01 4.332282097496980455e+00 8.111304544032368113e+00 1.291951428083880273e+02 -2.041125189559854505e+02 -5.827097972125789482e+01 1.800000000000000000e+01 1.000000000000000000e+00
5.765197032773237140e-01 1.240364396621088972e+01 -1.794908590315037467e-01 6.233262137412689974e+00 8.049599160521863439e+01 -2.118283243542211380e+02 -9.743038581288077182e+01 1.900000000000000000e+01 1.000000000000000000e+00
1.828062003364054611e-01 1.310788247810431173e+01 -2.467772432180583841e+00 5.034877804573105742e+00 5.351590255627626647e+01 -2.091009202758193908e+02 -1.125918994877525137e+02 3.460000000000000000e+02 1.000000000000000000e+00
6.910711060895394775e-01 1.277831611483315832e+01 -1.176050688578744730e+00 5.665350253360706745e+00 6.950344039369281290e+01 -2.110761279014744218e+02 -1.043371797872648301e+02 2.100000000000000000e+01 1.000000000000000000e+00
2.301271627324122937e-01 1.325393616334652869e+01 -2.973819898815508900e+00 4.767825884917543888e+00 4.704903137919135503e+01 -2.071364102297136185e+02 -1.151189363223401187e+02 2.200000000000000000e+01 1.000000000000000000e+00
